Date,statarb
2016-10-31,0.00030680929196530405
2016-11-01,-0.0039231904443587685
2016-11-02,-0.0004628100158320295
2016-11-03,-0.003156898075390985
2016-11-04,0.0020905965606159175
2016-11-07,-0.0017720376935449426
2016-11-08,-0.003547838505641007
2016-11-09,-0.0061799014491267555
2016-11-10,-0.01107713212944242
2016-11-11,0.003486821789772474
2016-11-14,-0.0029481870864356066
2016-11-15,-0.004034278402428483
2016-11-16,-0.008439394365954228
2016-11-17,0.006515814483358075
2016-11-18,-0.004182464325741841
2016-11-21,0.0024152206870636265
2016-11-22,-0.0036194024635665383
2016-11-23,-0.0032322729924417043
2016-11-25,0.0005168456981914205
2016-11-28,-0.00015554761949062353
2016-11-29,-0.0033756045344444656
2016-11-30,-0.0028832108199263796
2016-12-01,-0.005002161271650952
2016-12-02,-0.0019314312943236305
2016-12-05,0.002076299497521351
2016-12-06,-0.0028849202207464953
2016-12-07,-0.0019406872979413324
2016-12-08,0.0010333597310047521
2016-12-09,0.0011591407757503497
2016-12-12,-0.001914333417945032
2016-12-13,-0.0013305724541530298
2016-12-14,0.0005593067379867365
2016-12-15,-0.00298369079493807
2016-12-16,-0.005833098449425471
2016-12-19,-0.00028157918440791137
2016-12-20,-0.0016912469499697396
2016-12-21,0.0010547782364359853
2016-12-22,0.0028790840632141085
2016-12-23,0.001767003945480463
2016-12-27,-0.0024027855562385497
2016-12-28,-0.0015626594319627727
2016-12-29,0.0011402875119041304
2016-12-30,0.00022126287791285153
2017-01-03,-0.0017176061253569872
2017-01-04,0.00028059725819906233
2017-01-05,0.001855751522893793
2017-01-06,0.006271755461595926
2017-01-09,-0.00035
2017-01-10,-0.0028115136588433326
2017-01-11,0.001113319428205377
2017-01-12,0.0008856251266738601
2017-01-13,-0.001386646507130244
2017-01-17,0.0009883183023254609
2017-01-18,-0.001448862203302576
2017-01-19,-0.0019846826790615667
2017-01-20,0.002157650897519151
2017-01-23,0.0009222872726556491
2017-01-24,-0.0032048016853593584
2017-01-25,-0.005373144581987091
2017-01-26,0.0030228891676205463
2017-01-27,0.0048192009719888644
2017-01-30,-0.002656422641164463
2017-01-31,0.0019484460626347487
2017-02-01,0.0008865199992767889
2017-02-02,-0.0002731142472208358
2017-02-03,0.00018210331012000043
2017-02-06,-0.0010173659721399045
2017-02-07,-0.0006357847855955401
2017-02-08,-0.00019903583086976526
2017-02-09,-9.582169375070295e-05
2017-02-10,-0.0013143092368205732
2017-02-13,-0.0013242583912054266
2017-02-14,-0.00043111479560701865
2017-02-15,-0.0022445484993547293
2017-02-16,-0.0028790080989416844
2017-02-17,-0.002985313166375992
2017-02-21,0.000319882583021801
2017-02-22,-0.0016658543691633158
2017-02-23,0.001808128910811588
2017-02-24,-0.0007212555498372097
2017-02-27,0.0023468348116211547
2017-02-28,-0.0030164087343263514
2017-03-01,-0.00024630115763338224
2017-03-02,-0.0024660285892978634
2017-03-03,-0.0005221167954845937
2017-03-06,0.0014581497927242965
2017-03-07,-0.0018694155073564619
2017-03-08,-0.0015291410817088482
2017-03-09,0.0007162092459013417
2017-03-10,0.0003064585950926092
2017-03-13,0.001025838217808917
2017-03-14,-0.0009604066414169058
2017-03-15,0.003183627144898731
2017-03-16,-0.0011924201254832837
2017-03-17,0.00290662038030783
2017-03-20,0.0012887594054845127
2017-03-21,0.002063649203815882
2017-03-22,0.0023551397165740527
2017-03-23,-0.0015096320209803562
2017-03-24,-0.0006491546557454186
2017-03-27,0.00038040613242581534
2017-03-28,0.0015443022893618643
2017-03-29,0.0025120875745310023
2017-03-30,0.0025979054613061436
2017-03-31,-0.0008405398123452679
2017-04-03,0.0003374479431148008
2017-04-04,-0.0008032270355202763
2017-04-05,0.0005448979329677997
2017-04-06,-0.0013373953337151188
2017-04-07,0.0005910707460153611
2017-04-10,-0.0002801804970272601
2017-04-11,0.0006092370400343329
2017-04-12,-0.0004344060840321366
2017-04-13,-0.0012911194585918972
2017-04-17,0.0009278308395535968
2017-04-18,-0.001832728608954446
2017-04-19,0.0003979373141712975
2017-04-20,-0.0013684931224735297
2017-04-21,-0.0011820086753096468
2017-04-24,0.0019274681481287726
2017-04-25,1.6925076459010257e-05
2017-04-26,-0.002103560107807898
2017-04-27,0.0023794478307359516
2017-04-28,-0.0010699349121828215
2017-05-01,0.0003585006703718593
2017-05-02,0.0017602721500156137
2017-05-03,0.00038382298814852234
2017-05-04,0.001958771462674004
2017-05-05,0.0007539551064910659
2017-05-08,0.0011165010160231238
2017-05-09,-0.0004388192450022288
2017-05-10,-0.00034073947946644436
2017-05-11,0.00010572501557819976
2017-05-12,-0.00013089810922210524
2017-05-15,0.003958093555377766
2017-05-16,0.001150979053339527
2017-05-17,0.0011988206483883337
2017-05-18,0.001229853372853867
2017-05-19,0.00019429786980430601
2017-05-22,-0.0016952849097043167
2017-05-23,0.0006242422996625116
2017-05-24,-0.000922980857830285
2017-05-25,0.0011043555537226036
2017-05-26,0.00023690530713560594
2017-05-30,-0.0002968748136021977
2017-05-31,0.001181803274319498
2017-06-01,-0.000434949256848614
2017-06-02,-0.0013027001714970405
2017-06-05,0.0008426108191504051
2017-06-06,0.002457261425324238
2017-06-07,0.00017191358659020855
2017-06-08,0.00017696527065737307
2017-06-09,0.0016018485958684222
2017-06-12,-0.0027490886873285216
2017-06-13,-0.0011148995817838367
2017-06-14,-0.002761867467717813
2017-06-15,-0.0019992605720936937
2017-06-16,0.001500837504127934
2017-06-19,-0.0002442347869995985
2017-06-20,-0.0007620229550865853
2017-06-21,-0.00017374695318253113
2017-06-22,0.000710840094091148
2017-06-23,-0.000265602541724177
2017-06-26,0.0020946589918026163
2017-06-27,-0.003196736139668427
2017-06-28,0.0024037879343118853
2017-06-29,-0.0012703085721057555
2017-06-30,0.001878210449221715
2017-07-03,-0.0007487360979152554
2017-07-05,-0.0011294664847239743
2017-07-06,0.0007521968108510202
2017-07-07,5.491461808743961e-05
2017-07-10,-0.0011229607169206234
2017-07-11,0.0014990865712151183
2017-07-12,0.0010339600886535155
2017-07-13,0.0028472934480706057
2017-07-14,-0.0007910043732202097
2017-07-17,0.0024230250661356704
2017-07-18,-0.0026834506367634176
2017-07-19,-0.0020076092042317357
2017-07-20,-0.0031580630079791213
2017-07-21,0.0003957011045727902
2017-07-24,-0.001938094721270803
2017-07-25,0.0007901102091524154
2017-07-26,0.004790120674854919
2017-07-27,-0.0002556924971495662
2017-07-28,0.002569836135281859
2017-07-31,-0.0026097991562238462
2017-08-01,0.000525425409350672
2017-08-02,0.004026228256092628
2017-08-03,-0.0030225298687700953
2017-08-04,0.001127660052171751
2017-08-07,0.0002773817535164132
2017-08-08,-0.0007889433176509066
2017-08-09,-0.00294136537178644
2017-08-10,0.0008910809043765635
2017-08-11,0.005948700465404186
2017-08-14,0.00041058341091465187
2017-08-15,-0.0002458222966368527
2017-08-16,-0.002509696532667475
2017-08-17,0.001518845247117435
2017-08-18,-0.00160534215876716
2017-08-21,-4.1743446683894744e-05
2017-08-22,0.0003262489885046258
2017-08-23,-0.0006279397884870366
2017-08-24,0.0008619103896024567
2017-08-25,-0.000980035010406255
2017-08-28,-0.00046176826025515357
2017-08-29,-0.00016857010166124485
2017-08-30,-0.000737324259216604
2017-08-31,0.00035998469750969653
2017-09-01,0.0018551565643837138
2017-09-05,-0.0010178176262542675
2017-09-06,-0.0018643146730409693
2017-09-07,-0.003166634665475606
2017-09-08,-0.0002920671017495716
2017-09-11,0.0011880573666095094
2017-09-12,-0.00018659471519160586
2017-09-13,0.0011443307777089027
2017-09-14,0.0003819049447791702
2017-09-15,0.010436042639099532
2017-09-18,-0.0011440437264967679
2017-09-19,-0.001457703986810284
2017-09-20,-0.0001706885345128733
2017-09-21,0.0028200146821396005
2017-09-22,-0.0034805589519275376
2017-09-25,-0.0025968959863293885
2017-09-26,0.0004108955115142394
2017-09-27,0.001634766762398598
2017-09-28,0.0017744943989314974
2017-09-29,-0.00027118313471257083
2017-10-02,0.0001124757599647524
2017-10-03,0.0021645105693342327
2017-10-04,0.0010009545455869167
2017-10-05,0.002820169030305847
2017-10-06,0.0013091433039807603
2017-10-09,0.003163262900689097
2017-10-10,0.0011756958521133743
2017-10-11,0.0018701781876850196
2017-10-12,-0.0012869546868633276
2017-10-13,-0.0006729402190718758
2017-10-16,-0.003274396607855
2017-10-17,0.00046236386821620306
2017-10-18,0.002702674310066896
2017-10-19,0.009225460176621873
2017-10-20,-0.002116151656679629
2017-10-23,-0.003113925085655415
2017-10-24,0.0036351076263758508
2017-10-25,-0.005321866170830395
2017-10-26,-0.0012702906241830523
2017-10-27,0.014720686240287216
2017-10-30,-0.0013685022105033259
2017-10-31,0.001489416022324547
2017-11-01,-0.0008884416614308663
2017-11-02,0.0009373531767962233
2017-11-03,-0.004065023224410447
2017-11-06,-0.005117356362130782
2017-11-07,0.0024444764008565035
2017-11-08,-0.000593082208588939
2017-11-09,-0.0028347530949422613
2017-11-10,0.0018811737654084912
2017-11-13,0.002164007214941287
2017-11-14,0.0010022856529334745
2017-11-15,-0.001068257656611716
2017-11-16,0.002079087565749568
2017-11-17,-0.0003095150660129534
2017-11-20,0.00011455837911239622
2017-11-21,-0.0007962614319480558
2017-11-22,0.0005661156463313696
2017-11-24,-0.002390839650693509
2017-11-27,0.00033485440278994294
2017-11-28,0.002316102706448257
2017-11-29,-0.004200530623246954
2017-11-30,0.0021841274958551023
2017-12-01,0.001612032539321376
2017-12-04,-0.006903981645588499
2017-12-05,0.0006080094244641827
2017-12-06,0.0013469108925805479
2017-12-07,0.001672323743629051
2017-12-08,0.001992115372908815
2017-12-11,0.0017966271272614846
2017-12-12,9.66886204526873e-05
2017-12-13,-8.087917382456649e-05
2017-12-14,0.0010294868186456261
2017-12-15,-0.0010756716253344002
2017-12-18,-0.00019517770211083274
2017-12-19,-0.0011882083748417209
2017-12-20,-0.0014383957163310787
2017-12-21,0.0038782903773858005
2017-12-22,-0.0018548476010010416
2017-12-26,-0.0004897491939877386
2017-12-27,3.0437187461123983e-05
2017-12-28,-8.342286865275117e-05
2017-12-29,3.1955593018938536e-05
2018-01-02,-0.0005797837914370693
2018-01-03,-0.00460895411519263
2018-01-04,0.0021294253632764873
2018-01-05,-0.0011446897879587342
2018-01-08,-0.0023360541134374874
2018-01-09,0.0007676899222614766
2018-01-10,-0.002842583840496575
2018-01-11,-0.005529131339010273
2018-01-12,-0.0025871952004240147
2018-01-16,0.0015436025043875346
2018-01-17,-0.0011270038701390868
2018-01-18,-0.001852498382285537
2018-01-19,0.0021015504539410854
2018-01-22,-0.0013249117983118216
2018-01-23,-0.00611256037135735
2018-01-24,-0.004848791210815436
2018-01-25,0.0012307225294957691
2018-01-26,0.008418287510009562
2018-01-29,-0.0036461039442215563
2018-01-30,0.01073830136163734
2018-01-31,-0.006761451706922567
2018-02-01,0.00526151249497279
2018-02-02,-0.00039485497013794354
2018-02-05,-0.0007446293369254732
2018-02-06,0.007667564274489944
2018-02-07,-0.001295490201789548
2018-02-08,-0.0007409746039990152
2018-02-09,-0.0011179845050276792
2018-02-12,0.006011089223191289
2018-02-13,-0.00042899131375550713
2018-02-14,-0.0011138377742668218
2018-02-15,0.002146039170362835
2018-02-16,0.0022976271597607905
2018-02-20,-0.0010117474246660433
2018-02-21,-0.002372930007607697
2018-02-22,0.0025762740639429776
2018-02-23,-0.0031761025152644783
2018-02-26,-0.004872538070001027
2018-02-27,0.0029282115288415604
2018-02-28,-0.0014786389675612197
2018-03-01,-0.00019732626873706624
2018-03-02,-0.002368951357002389
2018-03-05,3.633657364984377e-06
2018-03-06,0.001208128730784952
2018-03-07,-0.0026323555355168707
2018-03-08,0.0003248054380432226
2018-03-09,0.0020542353120404427
2018-03-12,-0.0035191493423591424
2018-03-13,-0.0009600950987168609
2018-03-14,-0.0009036027739594341
2018-03-15,0.0021647778919440487
2018-03-16,0.0005607416766365207
2018-03-19,-0.00033813628437656673
2018-03-20,0.008429189472719565
2018-03-21,0.0014662290103677883
2018-03-22,-0.0030747256691401434
2018-03-23,0.0022782739824467177
2018-03-26,0.0029341765908312365
2018-03-27,-0.000134904896436368
2018-03-28,-0.0015788314690382212
2018-03-29,-0.0014005026655888638
2018-04-02,0.0027543317324788107
2018-04-03,0.001712291712288648
2018-04-04,-0.0016382254337655527
2018-04-05,0.00415840746212198
2018-04-06,-0.002949376068616144
2018-04-09,-0.0011791634012603175
2018-04-10,0.00378010057278998
2018-04-11,-0.0030098981801388604
2018-04-12,0.0032995149288681724
2018-04-13,-0.002401649634203603
2018-04-16,0.0012285384192309969
2018-04-17,-0.00027873461439766354
2018-04-18,-0.003585271126540921
2018-04-19,0.0030092612458952057
2018-04-20,-0.0006327167422385626
2018-04-23,-0.0008102142941038028
2018-04-24,-0.0006384697355520528
2018-04-25,-0.0028705897735509093
2018-04-26,0.0003081837362394526
2018-04-27,-0.0020350569382925083
2018-04-30,0.001563489218861108
2018-05-01,0.001351782161446593
2018-05-02,1.3960741489979953e-05
2018-05-03,-0.00048448784728385454
2018-05-04,-0.0021068511064915303
2018-05-07,0.000699795784754822
2018-05-08,0.0006735659445349997
2018-05-09,0.0032593020969453775
2018-05-10,-0.0007760659066570657
2018-05-11,0.0014335133677526176
2018-05-14,0.0016048457747630733
2018-05-15,9.334885018176225e-05
2018-05-16,9.617687933621878e-05
2018-05-17,0.0010552881167166857
2018-05-18,-0.001751335876379286
2018-05-21,0.0005502537066395412
2018-05-22,4.4317166565270436e-05
2018-05-23,0.002265261435500947
2018-05-24,-0.0003036079688694662
2018-05-25,-0.002351234203847705
2018-05-29,-0.0026847822140463624
2018-05-30,0.004795592564513447
2018-05-31,-0.0004687234531071371
2018-06-01,-0.00010158916190576242
2018-06-04,0.0027811618033933092
2018-06-05,0.00032107417165273323
2018-06-06,0.00040852962667006787
2018-06-07,0.001059587080446551
2018-06-08,-0.0006794336762267818
2018-06-11,-0.0013822245172141426
2018-06-12,-0.0013963947018454245
2018-06-13,0.0017288214997063526
2018-06-14,2.4118156676428127e-05
2018-06-15,-0.002080034185011758
2018-06-18,-0.0026019966004315613
2018-06-19,0.00014591606559393589
2018-06-20,-0.0017889040929349746
2018-06-21,-0.0018086098672869945
2018-06-22,9.920286093462736e-05
2018-06-25,-0.00012047966882073647
2018-06-26,2.8230432747318956e-05
2018-06-27,-0.0027464922229753987
2018-06-28,-0.0006373852426458493
2018-06-29,0.0006358350464835137
2018-07-02,-0.0017584624671981384
2018-07-03,0.0010957325094383362
2018-07-05,-0.003355752003050324
2018-07-06,-0.0005005191905098201
2018-07-09,0.0002706815831998932
2018-07-10,0.0012478578480978235
2018-07-11,-0.004947248837740628
2018-07-12,0.0003873022215722772
2018-07-13,-0.001244415910909532
2018-07-16,-0.0028661322982709747
2018-07-17,0.0022362731570951763
2018-07-18,0.0029532556054640987
2018-07-19,0.0012131291445255897
2018-07-20,-0.0019219300998243667
2018-07-23,-0.0023048297571976193
2018-07-24,0.000422783428020592
2018-07-25,-0.0017108955493237226
2018-07-26,0.0018636379955340823
2018-07-27,-0.0016819767844377068
2018-07-30,-0.0005521478910870875
2018-07-31,-0.0007955731652622211
2018-08-01,-0.0013165284454285438
2018-08-02,0.0009818789006710666
2018-08-03,-0.001925391727181246
2018-08-06,-0.0006133397674360726
2018-08-07,0.003407648448689878
2018-08-08,-0.0008567199184792058
2018-08-09,-0.00011451206195354093
2018-08-10,0.002473869885886026
2018-08-13,0.0003458050735024126
2018-08-14,-9.04818340087761e-05
2018-08-15,-0.005600573035499673
2018-08-16,0.00046082131215725375
2018-08-17,0.0031743668436102434
2018-08-20,0.001258003029440912
2018-08-21,0.0014223222946290988
2018-08-22,-0.0010612985159868466
2018-08-23,-0.0019500394398979913
2018-08-24,0.00038758523593908296
2018-08-27,0.0017124045687604951
2018-08-28,0.00022859482966214846
2018-08-29,0.0008494542238717624
2018-08-30,-0.0029512697128487465
2018-08-31,-0.0015101926317826926
2018-09-04,-0.0020754574136038293
2018-09-05,-0.0015596212723228136
2018-09-06,0.0025028582776566006
2018-09-07,0.0006252912888105207
2018-09-10,-0.0007981867544415253
2018-09-11,0.0038622941333215834
2018-09-12,0.0021294180293290176
2018-09-13,0.0027944392774595012
2018-09-14,-0.007115020860289226
2018-09-17,-0.004265090877233363
2018-09-18,0.008861848404523299
2018-09-19,-0.0005112061850606898
2018-09-20,0.0016987959926396934
2018-09-21,0.00034232564988689017
2018-09-24,0.0006143590293879082
2018-09-25,-0.004268020392236331
2018-09-26,-0.0003850443103345737
2018-09-27,0.002230743172443374
2018-09-28,0.0003562214572341146
2018-10-01,-0.0003014163941148668
2018-10-02,-0.0015080233130371355
2018-10-03,-0.0013833940231222327
2018-10-04,0.0016882112821225898
2018-10-05,0.0012437607064490351
2018-10-08,0.00012822811367237284
2018-10-09,0.0002220835365946152
2018-10-10,0.0007118251918706172
2018-10-11,-0.0021611938731700003
2018-10-12,0.0032040365664710215
2018-10-15,-0.001975353320957675
2018-10-16,0.005263575010480266
2018-10-17,0.0017069893464715007
2018-10-18,0.0006181899471753511
2018-10-19,0.003067240609313307
2018-10-22,-0.0017633221421592248
2018-10-23,-0.0029696627208431643
2018-10-24,-0.005975578616071387
2018-10-25,-0.001630621986478268
2018-10-26,-0.006655677356664447
2018-10-29,-0.0038134286982341305
2018-10-30,0.006514982390479507
2018-10-31,0.0018738207499672387
2018-11-01,0.005639520274281876
2018-11-02,-0.0004878334686717944
2018-11-05,-0.0022407652545111388
2018-11-06,0.002083670746383808
2018-11-07,0.0053982171105028225
2018-11-08,-0.0020675667577840047
2018-11-09,0.0011610203662926382
2018-11-12,-0.0033180188148949513
2018-11-13,0.007734938531251855
2018-11-14,1.2751830630775479e-05
2018-11-15,0.0006137843861252223
2018-11-16,-0.003215074481876365
2018-11-19,-0.0013860449322755115
2018-11-20,-0.0019304546653660438
2018-11-21,0.0032821756585846283
2018-11-23,-0.003490000297586732
2018-11-26,-0.002571977173697239
2018-11-27,0.0022520803492450257
2018-11-28,-0.0012850185700433068
2018-11-29,0.007387333712485365
2018-11-30,-0.0019227885604835625
2018-12-03,0.0005088857735112819
2018-12-04,0.002429992572223882
2018-12-06,0.002655315480380587
2018-12-07,-0.0009177996246367653
2018-12-10,-0.0008205555957927896
2018-12-11,-0.0025974304480625445
2018-12-12,-0.0034449115878683444
2018-12-13,0.0012852073361270643
2018-12-14,0.010954365246691711
2018-12-17,0.0015257766614072197
2018-12-18,0.004036466570451365
2018-12-19,-0.0043247645921345714
2018-12-20,0.0033435295814833615
2018-12-21,-0.0028680156703669133
2018-12-24,-0.0034635528718081113
2018-12-26,0.005131751549814911
2018-12-27,-0.001076412814366917
2018-12-28,-0.0008679524742185046
2018-12-31,0.0028886366551192882
2019-01-02,3.078839069288872e-05
2019-01-03,0.004042770431237964
2019-01-04,0.000550814289976068
2019-01-07,-0.000542110392167974
2019-01-08,0.002448954248070971
2019-01-09,-0.00038337325016317084
2019-01-10,0.0013735804176748007
2019-01-11,-0.0007289959857262366
2019-01-14,-0.00048731044876108333
2019-01-15,0.00822052472209509
2019-01-16,3.5595951403078445e-05
2019-01-17,0.00015500901837000702
2019-01-18,-0.001727637362871849
2019-01-22,0.00042341866617941627
2019-01-23,-0.0019329853811896902
2019-01-24,-0.003027207058790872
2019-01-25,0.002881296001436814
2019-01-28,-0.00041458204291916836
2019-01-29,-0.0032881792769964713
2019-01-30,0.0032012422911451856
2019-01-31,0.007326794224834087
2019-02-01,-0.0018517167457963181
2019-02-04,-0.0003511625521159901
2019-02-05,0.0009528375819937152
2019-02-06,0.0005415900553934879
2019-02-07,0.0028809123427400007
2019-02-08,-0.0029949422397599216
2019-02-11,-0.0031154005009969817
2019-02-12,0.0022724707571659146
2019-02-13,-0.001347453534300394
2019-02-14,0.0006860327188163969
2019-02-15,0.0024027417225666917
2019-02-19,0.0002570280178352852
2019-02-20,2.7194064190498915e-05
2019-02-21,0.002879532695706279
2019-02-22,-0.0007965452663244775
2019-02-25,-0.00010895977841369956
2019-02-26,0.0003824617440873186
2019-02-27,0.001431139901631229
2019-02-28,0.0009160977880362625
2019-03-01,-0.001996844667701209
2019-03-04,-0.0022574931868637013
2019-03-05,6.280104540301132e-05
2019-03-06,0.0006811780816865039
2019-03-07,0.0024518913501251987
2019-03-08,0.0006963066989319544
2019-03-11,0.0014110061845677754
2019-03-12,1.1293761343793526e-05
2019-03-13,-0.0007112119344533869
2019-03-14,0.004056380674731158
2019-03-15,-0.004675534112800137
2019-03-18,0.0016656276637621167
2019-03-19,-0.004016001507059055
2019-03-20,0.004656815879908348
2019-03-21,-0.0003521846892098752
2019-03-22,-1.670002025346137e-05
2019-03-25,0.007322906860301428
2019-03-26,-0.004679694712961983
2019-03-27,-0.0020872743201326488
2019-03-28,0.0012831012551006815
2019-03-29,-0.001438260398859634
2019-04-01,0.0011247822906657774
2019-04-02,0.0016440560262924505
2019-04-03,-0.0005213672806002376
2019-04-04,-0.0019501755520046089
2019-04-05,-0.001080991447536949
2019-04-08,-0.0005200964853899241
2019-04-09,1.8770221559802607e-05
2019-04-10,-0.0011198790722258543
2019-04-11,-7.079841134856905e-05
2019-04-12,-0.0037239417326728
2019-04-15,0.0018674695695956893
2019-04-16,-8.769256321009366e-05
2019-04-17,0.0005859019446436209
2019-04-18,-0.0005888028468808993
2019-04-22,0.0008475117781586664
2019-04-23,0.00308757431198762
2019-04-24,0.0039785763453604305
2019-04-25,-0.002557231069005375
2019-04-26,0.004131883464208109
2019-04-29,-0.0013969937009269493
2019-04-30,0.0005989593248681968
2019-05-01,-0.0023893148015237064
2019-05-02,-0.0007443322691845634
2019-05-03,0.0015767116383029074
2019-05-06,-0.0008529319491877045
2019-05-07,0.0008224440946518133
2019-05-08,-0.000942931209390909
2019-05-09,-0.001997439525921429
2019-05-10,-0.0006118869026396692
2019-05-13,0.00018963412618365125
2019-05-14,-0.0028053553655839544
2019-05-15,0.0023189452441619105
2019-05-16,-0.0006980178927784321
2019-05-17,-0.0034249631778772703
2019-05-20,0.00222191564110426
2019-05-21,-0.0011831263060524443
2019-05-22,5.117536385263068e-06
2019-05-23,0.0019224293498383998
2019-05-24,-0.003327581860447138
2019-05-28,-0.0005006999297044682
2019-05-29,-8.690612008662173e-06
2019-05-30,-0.002102336526945103
2019-05-31,-0.002498972820128541
2019-06-03,-0.0034740504403378493
2019-06-04,0.0013695984802206713
2019-06-05,-0.002456470957196941
2019-06-06,0.00023440310632251492
2019-06-07,-8.419801198710423e-05
2019-06-10,-0.0005049531147884808
2019-06-11,0.00017870463513253686
2019-06-12,-0.0013459998795702839
2019-06-13,-0.0006766466728959661
2019-06-14,-0.0026999440728655397
2019-06-17,0.0009685545947142435
2019-06-18,-0.005113076290460412
2019-06-19,-0.000329842195066226
2019-06-20,-0.0015511618943935194
2019-06-21,0.0016510142295509944
2019-06-24,-0.0011366228276064975
2019-06-25,-0.0005128512130894059
2019-06-26,0.0010184655647545507
2019-06-27,0.0005553904126427463
2019-06-28,-0.0014523893439336469
2019-07-01,-0.0011241291282248671
2019-07-02,-0.0017594037061284208
2019-07-03,-2.296737338229348e-05
2019-07-05,0.0011891123758015687
2019-07-08,-0.0021848408545337076
2019-07-09,0.0003088265420195074
2019-07-10,-0.00012983826906905725
2019-07-11,0.0025973727026204854
2019-07-12,0.002137924288345712
2019-07-15,-0.00199087405455312
2019-07-16,0.0023846391167432965
2019-07-17,-0.0022599920849514592
2019-07-18,-0.006585608935053177
2019-07-19,0.0024998150345982954
2019-07-22,-0.000490656616011418
2019-07-23,-0.00037133307443190184
2019-07-24,-0.001896553226261396
2019-07-25,0.0015627778594747943
2019-07-26,0.0005483581591621677
2019-07-29,-0.0032498652936720743
2019-07-30,-0.0006381671448102416
2019-07-31,0.00014424258563664323
2019-08-01,0.00133269002412079
2019-08-02,0.000807625067260269
2019-08-05,0.004903771520022389
2019-08-06,-0.0014579208830384736
2019-08-07,-0.00015372645969552505
2019-08-08,0.0007705151109029161
2019-08-09,0.0005381867596288462
2019-08-12,0.00038970463508821546
2019-08-13,-0.0013781983322696202
2019-08-14,0.0005923667131399311
2019-08-15,0.005182439371733743
2019-08-16,-0.00024795308066760376
2019-08-19,-0.0020238476433925984
2019-08-20,0.0010615255733607614
2019-08-21,0.0007443441621028667
2019-08-22,-0.0018033540757007934
2019-08-23,0.0010431858319755846
2019-08-26,0.00020898859393556348
2019-08-27,-0.001677748087979151
2019-08-28,-0.0008234102305767815
2019-08-29,3.290863239694872e-05
2019-08-30,0.0010533490060964717
2019-09-03,0.00010856465456369021
2019-09-04,-0.002736694185330028
2019-09-05,0.0004004854584569832
2019-09-06,0.00014463924469611158
2019-09-09,-0.0006242900443160534
2019-09-10,-0.00498209994926742
2019-09-11,-0.002255192250278135
2019-09-12,-0.0010179751311445578
2019-09-13,0.004124369229056351
2019-09-16,-0.0017919615856975702
2019-09-17,0.0025104648702217506
2019-09-18,0.0013726672643956106
2019-09-19,0.0018516562289382992
2019-09-20,-0.0007624902157419476
2019-09-23,0.0020712638193302827
2019-09-24,-0.0007330771173055875
2019-09-25,-0.0008852168452135917
2019-09-26,0.0009523320514611831
2019-09-27,0.000377974054512387
2019-09-30,-0.00010511540162280657
2019-10-01,-0.0011368871623336962
2019-10-02,-5.056688844824995e-05
2019-10-03,0.0027465953461994768
2019-10-04,-0.0004549529127686547
2019-10-07,-0.0022159913103247013
2019-10-08,-7.99350810025204e-06
2019-10-09,0.001209204778370039
2019-10-10,-0.0013450685299667695
2019-10-11,-0.00041153934186199503
2019-10-14,0.00256998916323495
2019-10-15,-0.0030693671134820453
2019-10-16,-0.0003034129461235602
2019-10-17,-0.0008868292967224161
2019-10-18,0.0023626096684468334
2019-10-21,0.00037647580877489133
2019-10-22,-0.0008105411979102249
2019-10-23,-0.0011713768933579573
2019-10-24,-0.000910868540241276
2019-10-25,-0.0015939326262169812
2019-10-28,0.00039718030140014764
2019-10-29,-0.0032483458089002885
2019-10-30,-0.003211838034429857
2019-10-31,0.002270209539737129
2019-11-01,0.005570680380306041
2019-11-04,0.002650040134118027
2019-11-05,-0.0019819536124443533
2019-11-06,0.002314533236941054
2019-11-07,-0.003307852038900454
2019-11-08,-0.002327466403785775
2019-11-11,0.00017727785327225102
2019-11-12,-0.001104831325800382
2019-11-13,0.0012381558811507412
2019-11-14,0.002908118498275383
2019-11-15,-0.00552295409260342
2019-11-18,0.001622994849947095
2019-11-19,-0.005490935216253405
2019-11-20,-0.001121836336196729
2019-11-21,0.0008858185831299901
2019-11-22,0.0013293153028360385
2019-11-25,-0.0015857417806576604
2019-11-26,0.0014477252570613735
2019-11-27,-0.0006616414135568819
2019-11-29,-0.0010195307298850188
2019-12-02,0.0017126454544424828
2019-12-03,0.00012164927832522066
2019-12-04,0.002240391909563992
2019-12-05,0.0005663283551067008
2019-12-06,0.0006261845391532418
2019-12-09,5.812753634278328e-05
2019-12-10,0.0028145516045078173
2019-12-11,0.00042485622944254747
2019-12-12,0.00039112761347409033
2019-12-13,0.00041280372869475574
2019-12-16,0.00037513208687772986
2019-12-17,0.00019016027605555963
2019-12-18,-0.0005145793303562949
2019-12-19,-0.0018414757258692373
2019-12-20,0.0011195543795758894
2019-12-23,0.0019866237239729917
2019-12-24,-0.001232751426856371
2019-12-26,0.00032753371361559475
2019-12-27,0.0012012058772141085
2019-12-30,-0.0019651715127349486
2019-12-31,-0.0011438045972382075
2020-01-02,0.001306863163189208
2020-01-03,0.0006647743944455534
2020-01-06,-0.00136093492240053
2020-01-07,0.00016932928448620593
2020-01-08,0.0023310058632912537
2020-01-09,-0.003004507693866014
2020-01-10,-0.0011812857353790105
2020-01-13,-0.00047867732029434513
2020-01-14,-0.00027684156693208944
2020-01-15,-0.0001012770929604572
2020-01-16,-0.0001147744360708947
2020-01-17,-0.00187570296509068
